Source,Target,Weight
中国银河证券股份有限公司,吴曙光,1
中国银河证券股份有限公司,燕秋华,1
中国银河证券股份有限公司,王超,1
中国工商银行股份有限公司-广发行业领先混合型证券投资基金,石立勇,1
全国社保基金一零四组合,石立勇,1
中国太平洋人寿保险股份有限公司-分红-个人分红,石立勇,1
石立勇,中国太平洋人寿保险股份有限公司-传统-普通保险产品,1
石立勇,全国社保基金四零三组合,1
徐英,中国银河证券股份有限公司,1
陈国武,香港中央结算有限公司,1
阮爱家,香港中央结算有限公司,1
郝丽娟,香港中央结算有限公司,1
张铲棣,香港中央结算有限公司,1
香港中央结算有限公司,黄洁,1
香港中央结算有限公司,陈月榕,1
香港中央结算有限公司,朱月桃,1
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,郑奕,1
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,谢明,1
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,周云华,1
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,王军英,1
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,刘晓杰,1
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,刘旭丹,1
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,朱光健,1
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,苏恩泽,1
陈邦,中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金,1
陈邦,华夏成长证券投资基金,1
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金,孙惠刚,1
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金,伊俊,1
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金,崔杰,1
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金,王俊英,1
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金,董世英,1
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金,闫馨月,1
中国建设银行股份有限公司-华宝事件驱动混合型证券投资基金,张华军,1
华夏成长证券投资基金,孙惠刚,1
华夏成长证券投资基金,伊俊,1
华夏成长证券投资基金,崔杰,1
华夏成长证券投资基金,王俊英,1
华夏成长证券投资基金,董世英,1
华夏成长证券投资基金,闫馨月,1
华夏成长证券投资基金,张华军,1
汤官宝,中国石油天然气集团公司企业年金计划-中国工商银行股份有限公司,1
汤官宝,中国农业银行股份有限公司企业年金计划-中国银行股份有限公司,1
汤官宝,中国石油化工集团公司企业年金计划-中国工商银行股份有限公司,1
顾晶,中国石油天然气集团公司企业年金计划-中国工商银行股份有限公司,1
顾晶,中国农业银行股份有限公司企业年金计划-中国银行股份有限公司,1
顾晶,中国石油化工集团公司企业年金计划-中国工商银行股份有限公司,1
胡述荣,中国石油天然气集团公司企业年金计划-中国工商银行股份有限公司,1
胡述荣,中国农业银行股份有限公司企业年金计划-中国银行股份有限公司,1
胡述荣,中国石油化工集团公司企业年金计划-中国工商银行股份有限公司,1
鲁慧,中国石油天然气集团公司企业年金计划-中国工商银行股份有限公司,1
鲁慧,中国农业银行股份有限公司企业年金计划-中国银行股份有限公司,1
鲁慧,中国石油化工集团公司企业年金计划-中国工商银行股份有限公司,1
童波萍,中国石油天然气集团公司企业年金计划-中国工商银行股份有限公司,1
童波萍,中国农业银行股份有限公司企业年金计划-中国银行股份有限公司,1
童波萍,中国石油化工集团公司企业年金计划-中国工商银行股份有限公司,1
中央汇金资产管理有限责任公司,林德维,1
中央汇金资产管理有限责任公司,熊奇,1
中央汇金资产管理有限责任公司,王群霞,1
中央汇金资产管理有限责任公司,叶建飞,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,林德维,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,熊奇,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,王群霞,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,叶建飞,1
林德维,中国证券金融股份有限公司,1
林德维,全国社保基金四零七组合,1
熊奇,中国证券金融股份有限公司,1
熊奇,全国社保基金四零七组合,1
中国证券金融股份有限公司,王群霞,1
中国证券金融股份有限公司,叶建飞,1
王群霞,全国社保基金四零七组合,1
全国社保基金四零七组合,叶建飞,1
陈晓红,中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF),1
陈晓红,香港中央结算有限公司,1
丁秀玲,中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF),1
丁秀玲,香港中央结算有限公司,1
江平,中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF),1
江平,香港中央结算有限公司,1
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF),孔凡玺,1
孔凡玺,香港中央结算有限公司,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,方威,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,杜永斌,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,胡祖平,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,洪文龙,1
蒋春生,香港中央结算有限公司,1
蒋春生,中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金,1
蒋春生,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,1
蒋春生,中国建设银行-上证180交易型开放式指数证券投资基金,1
郭磊,香港中央结算有限公司,1
郭磊,中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金,1
郭磊,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,1
郭磊,中国建设银行-上证180交易型开放式指数证券投资基金,1
李孝民,香港中央结算有限公司,1
李孝民,中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金,1
李孝民,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,1
李孝民,中国建设银行-上证180交易型开放式指数证券投资基金,1
香港中央结算有限公司,李忠显,1
李忠显,中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金,1
李忠显,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,1
李忠显,中国建设银行-上证180交易型开放式指数证券投资基金,1
香港中央结算有限公司,梁稳根,1
梁稳根,中国证券金融股份有限公司,1
梁稳根,中央汇金资产管理有限责任公司,1
梁稳根,全国社保基金一一二组合,1
梁稳根,全国社保基金一一一组合,1
梁稳根,中国建设银行股份有限公司-银华富裕主题混合型证券投资基金,1
王贇,中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF),1
许力勤,中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF),1
李淑华,中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF),1
李燕,中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF),1
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF),邵启腾,1
中国证券金融股份有限公司,张远捷,1
中国保利集团有限公司,张远捷,1
香港中央结算有限公司,张远捷,1
中央汇金资产管理有限责任公司,张远捷,1
中国五矿股份有限公司,王洪江,1
中央汇金资产管理有限责任公司,王洪江,1
中国证券金融股份有限公司,王洪江,1
广发基金-农业银行-广发中证金融资产管理计划,王洪江,1
华夏基金-农业银行-华夏中证金融资产管理计划,王洪江,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,王洪江,1
全国社保基金四一四组合,王洪江,1
嘉实基金-农业银行-嘉实中证金融资产管理计划,王洪江,1
中央汇金资产管理有限责任公司,郭大维,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,郭大维,1
郭大维,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,1
李伟,全国社保基金五零四组合,1
李伟,中国人民人寿保险股份有限公司-传统-普通保险产品,1
全国社保基金五零四组合,刘健,1
全国社保基金五零四组合,徐剑,1
全国社保基金五零四组合,田三红,1
中国人民人寿保险股份有限公司-传统-普通保险产品,刘健,1
中国人民人寿保险股份有限公司-传统-普通保险产品,徐剑,1
中国人民人寿保险股份有限公司-传统-普通保险产品,田三红,1
中央汇金资产管理有限责任公司,陈霆,1
中央汇金资产管理有限责任公司,宗明杰,1
中央汇金资产管理有限责任公司,张宏伟,1
陈霆,中国国际电视总公司,1
中国国际电视总公司,宗明杰,1
中国国际电视总公司,张宏伟,1
俞丽,中国证券金融股份有限公司,1
陈华云,中国证券金融股份有限公司,1
俞锦,中国证券金融股份有限公司,1
俞培明,中国证券金融股份有限公司,1
中国证券金融股份有限公司,陈久平,1
中国证券金融股份有限公司,楼今女,1
中国证券金融股份有限公司,吴晓阳,1
中央汇金资产管理有限责任公司,陈久平,1
中央汇金资产管理有限责任公司,楼今女,1
中央汇金资产管理有限责任公司,吴晓阳,1
嘉实基金-农业银行-嘉实中证金融资产管理计划,陈久平,1
嘉实基金-农业银行-嘉实中证金融资产管理计划,楼今女,1
嘉实基金-农业银行-嘉实中证金融资产管理计划,吴晓阳,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,陈久平,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,楼今女,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,吴晓阳,1
陈久平,广发基金-农业银行-广发中证金融资产管理计划,1
楼今女,广发基金-农业银行-广发中证金融资产管理计划,1
广发基金-农业银行-广发中证金融资产管理计划,吴晓阳,1
陈武峰,中国证券金融股份有限公司,1
中国证券金融股份有限公司,辛艳敏,1
中国证券金融股份有限公司,施柏明,1
中国证券金融股份有限公司,谢兆明,1
中国证券金融股份有限公司,李翔飞,1
中国证券金融股份有限公司,龙峰,1
中国证券金融股份有限公司,沈秀云,1
王旭秋,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1
王旭秋,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
中国工商银行股份有限公司-南方大数据100指数证券投资基金,吴庆国,1
中国工商银行股份有限公司-南方大数据100指数证券投资基金,应广强,1
中国工商银行股份有限公司-南方大数据100指数证券投资基金,冯明艳,1
中国工商银行股份有限公司-南方大数据100指数证券投资基金,张智,1
吴庆国,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,应广强,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,冯明艳,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,张智,1
朱霄萍,中国烟草总公司江苏省公司(江苏省烟草公司),1
乔正华,中国烟草总公司江苏省公司(江苏省烟草公司),1
中国烟草总公司江苏省公司(江苏省烟草公司),郑永孝,1
中国烟草总公司江苏省公司(江苏省烟草公司),陈东周,1
中国烟草总公司江苏省公司(江苏省烟草公司),李斌,1
中国烟草总公司江苏省公司(江苏省烟草公司),黄春芳,1
中央汇金资产管理有限责任公司,王丽君,1
中央汇金资产管理有限责任公司,彭学江,1
王丽君,中国工商银行股份有限公司-富国文体健康股票型证券投资基金,1
王丽君,中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金,1
王丽君,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
中国工商银行股份有限公司-富国文体健康股票型证券投资基金,彭学江,1
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金,彭学江,1
彭学江,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
周如明,全国社保基金五零一组合,1
周泽亮,全国社保基金五零一组合,1
全国社保基金五零一组合,江洁,1
魏旭川,香港中央结算有限公司,1
香港中央结算有限公司,李伟东,1
香港中央结算有限公司,陈俊,1
香港中央结算有限公司,张永贞,1
香港中央结算有限公司,戴永国,1
万永兴,全国社保基金一一六组合,1
万永兴,中国证券金融股份有限公司,1
胡扬忠,全国社保基金一一六组合,1
胡扬忠,中国证券金融股份有限公司,1
全国社保基金一一六组合,刘轶,1
刘轶,中国证券金融股份有限公司,1
中国证券金融股份有限公司,黄崇付,1
香港中央结算有限公司,黄崇付,1
中央汇金资产管理有限责任公司,黄崇付,1
黄崇付,中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金,1
黄崇付,中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪,1
中国证券金融股份有限公司,徐荣良,1
中国证券金融股份有限公司,毕红芬,1
中国证券金融股份有限公司,陈莲,1
中国证券金融股份有限公司,张晓峰,1
中国证券金融股份有限公司,甘俊,1
徐荣良,中央汇金资产管理有限责任公司,1
徐荣良,香港中央结算有限公司,1
中央汇金资产管理有限责任公司,毕红芬,1
中央汇金资产管理有限责任公司,陈莲,1
中央汇金资产管理有限责任公司,张晓峰,1
中央汇金资产管理有限责任公司,甘俊,1
毕红芬,香港中央结算有限公司,1
陈莲,香港中央结算有限公司,1
张晓峰,香港中央结算有限公司,1
甘俊,香港中央结算有限公司,1
黄伟,中国证券金融股份有限公司,1
黄伟,中国北方工业有限公司,1
黄伟,华夏人寿保险股份有限公司-自有资金,1
黄伟,中国银河证券股份有限公司,1
黄伟,华夏人寿保险股份有限公司-传统产品,1
陈森洁,中国证券金融股份有限公司,1
陈森洁,中央汇金资产管理有限责任公司,1
陈森洁,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,1
黄国珍,香港中央结算有限公司,1
香港中央结算有限公司,张智明,1
香港中央结算有限公司,黄国明,1
香港中央结算有限公司,邓海泉,1
中央汇金资产管理有限责任公司,马杰,1
香港中央结算有限公司,马杰,1
中国工商银行股份有限公司-南方大数据100指数证券投资基金,马杰,1
中国证券金融股份有限公司,马杰,1
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,马杰,1
陈子晖,中国外运江苏有限公司,1
魏玉芳,中国外运江苏有限公司,1
钟斌,中国外运江苏有限公司,1
中国外运江苏有限公司,陈学东,1
中国外运江苏有限公司,陈丽莹,1
中国外运江苏有限公司,杨文炯,1
中国外运江苏有限公司,区铭杰,1
中国证券金融股份有限公司,谢慧明,1
中国证券金融股份有限公司,刘国平,1
中国证券金融股份有限公司,董灿,1
谢慧明,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
谢慧明,中央汇金资产管理有限责任公司,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,刘国平,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,董灿,1
中央汇金资产管理有限责任公司,刘国平,1
中央汇金资产管理有限责任公司,董灿,1
中国证券金融股份有限公司,赵素菲,1
章霖,中国证券金融股份有限公司,1
章霖,中央汇金资产管理有限责任公司,1
章霖,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
中国证券金融股份有限公司,陈坚民,1
中国证券金融股份有限公司,赵志超,1
中国证券金融股份有限公司,崔久红,1
中央汇金资产管理有限责任公司,陈坚民,1
中央汇金资产管理有限责任公司,赵志超,1
中央汇金资产管理有限责任公司,崔久红,1
陈坚民,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,赵志超,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,崔久红,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,马洪顺,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,黄奕操,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,王龙军,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,陆凯,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,宋炳跃,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,王立涛,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,王志伟,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,王芳霞,1
中国证券金融股份有限公司,高仁波,1
中央汇金资产管理有限责任公司,高仁波,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,高仁波,1
高仁波,大成基金-农业银行-大成中证金融资产管理计划,1
高仁波,南方基金-农业银行-南方中证金融资产管理计划,1
高仁波,易方达基金-农业银行-易方达中证金融资产管理计划,1
高仁波,嘉实基金-农业银行-嘉实中证金融资产管理计划,1
高仁波,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,1
高仁波,中欧基金-农业银行-中欧中证金融资产管理计划,1
高仁波,华夏基金-农业银行-华夏中证金融资产管理计划,1
高仁波,博时基金-农业银行-博时中证金融资产管理计划,1
高仁波,银华基金-农业银行-银华中证金融资产管理计划,1
高仁波,广发基金-农业银行-广发中证金融资产管理计划,1
香港中央结算有限公司,李贵山,1
中央汇金资产管理有限责任公司,张忠刚,1
中央汇金资产管理有限责任公司,王秀英,1
中国证券金融股份有限公司,张忠刚,1
中国证券金融股份有限公司,王秀英,1
香港中央结算有限公司,张忠刚,1
香港中央结算有限公司,王秀英,1
张忠刚,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,王秀英,1
陈冠生,广发证券股份有限公司约定购回式证券交易专用证券账户,1
郭俊君,广发证券股份有限公司约定购回式证券交易专用证券账户,1
符瑞芬,广发证券股份有限公司约定购回式证券交易专用证券账户,1
广发证券股份有限公司约定购回式证券交易专用证券账户,郑俊强,1
广发证券股份有限公司约定购回式证券交易专用证券账户,徐琳艳,1
中央汇金资产管理有限责任公司,潘秀琴,1
香港中央结算有限公司,潘秀琴,1
潘秀琴,全国社保基金一零六组合,1
潘秀琴,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
中国证券金融股份有限公司,程诗权,1
中国证券金融股份有限公司,俞笑青,1
中央汇金资产管理有限责任公司,程诗权,1
中央汇金资产管理有限责任公司,俞笑青,1
香港中央结算有限公司,程诗权,1
香港中央结算有限公司,俞笑青,1
中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,程诗权,1
中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,俞笑青,1
高雅萍,广发期货有限公司-广发期慧1期资产管理计划,1
广发期货有限公司-广发期慧1期资产管理计划,姚金法,1
广发期货有限公司-广发期慧1期资产管理计划,蒋仕波,1
广发期货有限公司-广发期慧1期资产管理计划,陈剑刚,1
广发期货有限公司-广发期慧1期资产管理计划,俞文灿,1
广发期货有限公司-广发期慧1期资产管理计划,刘壮波,1
香港中央结算有限公司,邱力,1
香港中央结算有限公司,王文霞,1
香港中央结算有限公司,李定忠,1
中央汇金资产管理有限责任公司,邱力,1
中央汇金资产管理有限责任公司,王文霞,1
中央汇金资产管理有限责任公司,李定忠,1
中国证券金融股份有限公司,邱力,1
中国证券金融股份有限公司,王文霞,1
中国证券金融股份有限公司,李定忠,1
邱力,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1
王文霞,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1
中国工商银行股份有限公司-南方大数据100指数证券投资基金,李定忠,1
中央汇金资产管理有限责任公司,韩晟,1
中央汇金资产管理有限责任公司,何东梅,1
中央汇金资产管理有限责任公司,李德富,1
中央汇金资产管理有限责任公司,赵保国,1
中央汇金资产管理有限责任公司,徐铮,1
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金,韩晟,1
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金,何东梅,1
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金,李德富,1
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金,赵保国,1
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金,徐铮,1
中国五矿股份有限公司,王震宇,1
中国建设银行股份有限公司-博时裕富沪深300指数证券投资基金,王震宇,1
王震宇,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1
中国航发成都发动机有限公司,林奇,1
中国航发成都发动机有限公司,孙伟,1
中国航发成都发动机有限公司,徐腾,1
中国航发成都发动机有限公司,慕永杰,1
中国航发成都发动机有限公司,吕晓义,1
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,林奇,1
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,孙伟,1
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,徐腾,1
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,慕永杰,1
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,吕晓义,1
全国社保基金四一四组合,林奇,1
全国社保基金四一四组合,孙伟,1
全国社保基金四一四组合,徐腾,1
全国社保基金四一四组合,慕永杰,1
全国社保基金四一四组合,吕晓义,1
林奇,香港中央结算有限公司,1
孙伟,香港中央结算有限公司,1
徐腾,香港中央结算有限公司,1
香港中央结算有限公司,慕永杰,1
香港中央结算有限公司,吕晓义,1
中央汇金资产管理有限责任公司,刘建国,1
刘建国,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,1
刘建国,全国社保基金五零二组合,1
中央汇金资产管理有限责任公司,陈华明,1
中央汇金资产管理有限责任公司,杨克峰,1
中国人民人寿保险股份有限公司-自有资金,陈华明,1
中国人民人寿保险股份有限公司-自有资金,杨克峰,1
中国人民健康保险股份有限公司-传统-普通保险产品,陈华明,1
中国人民健康保险股份有限公司-传统-普通保险产品,杨克峰,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,陈华明,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,杨克峰,1
中国证券金融股份有限公司,陈华明,1
中国证券金融股份有限公司,杨克峰,1
乔祥胜,香港中央结算有限公司,1
张媛,香港中央结算有限公司,1
徐刚,香港中央结算有限公司,1
周建群,香港中央结算有限公司,1
香港中央结算有限公司,谢志连,1
香港中央结算有限公司,谭振华,1
中央汇金资产管理有限责任公司,陈向东,1
中央汇金资产管理有限责任公司,范伟宏,1
中央汇金资产管理有限责任公司,郑少波,1
中央汇金资产管理有限责任公司,江忠永,1
中央汇金资产管理有限责任公司,武晓琨,1
中央汇金资产管理有限责任公司,罗华兵,1
陈向东,香港中央结算有限公司,1
陈向东,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
范伟宏,香港中央结算有限公司,1
范伟宏,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
郑少波,香港中央结算有限公司,1
郑少波,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
江忠永,香港中央结算有限公司,1
江忠永,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
武晓琨,香港中央结算有限公司,1
武晓琨,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
香港中央结算有限公司,罗华兵,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,罗华兵,1
杨铿,中国证券金融股份有限公司,1
杨铿,香港中央结算有限公司,1
杨铿,中国工商银行-嘉实策略增长混合型证券投资基金,1
杨铿,中国工商银行股份有限公司-光大保德信中国制造2025灵活配置混合型证券投资基金,1
杨铿,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,1
崔根良,香港中央结算有限公司,1
中国证券金融股份有限公司,黄永耀,1
中国证券金融股份有限公司,吴伟立,1
中国证券金融股份有限公司,陈翠枚,1
中国证券金融股份有限公司,刘东平,1
中央汇金资产管理有限责任公司,黄永耀,1
中央汇金资产管理有限责任公司,吴伟立,1
中央汇金资产管理有限责任公司,陈翠枚,1
中央汇金资产管理有限责任公司,刘东平,1
中国黄金集团有限公司,许庆,1
中国证券金融股份有限公司,许庆,1
中央汇金资产管理有限责任公司,许庆,1
香港中央结算有限公司,许庆,1
全国社保基金一一五组合,许庆,1
中国建设银行股份有限公司-民生加银景气行业混合型证券投资基金,许庆,1
中国银行股份有限公司-华安新丝路主题股票型证券投资基金,许庆,1
许庆,全国社保基金六零二组合,1
王勇,中国兵工物资华北有限公司,1
汪燕,中国兵工物资华北有限公司,1
俞亚杰,中国兵工物资华北有限公司,1
刘健,中国兵工物资华北有限公司,1
郭成良,中国兵工物资华北有限公司,1
中国兵工物资华北有限公司,郭明月,1
中国航天科工集团有限公司,刘自明,1
中国航天科工集团有限公司,郎富才,1
中国航天科工集团有限公司,王海涛,1
中国建设银行股份有限公司-华商主题精选混合型证券投资基金,刘自明,1
中国建设银行股份有限公司-华商主题精选混合型证券投资基金,郎富才,1
中国建设银行股份有限公司-华商主题精选混合型证券投资基金,王海涛,1
吴陈发,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1
吴陈发,香港中央结算有限公司,1
吴陈发,中国证券金融股份有限公司,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,武文华,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,王栋,1
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,左十一,1
香港中央结算有限公司,武文华,1
香港中央结算有限公司,王栋,1
香港中央结算有限公司,左十一,1
武文华,中国证券金融股份有限公司,1
王栋,中国证券金融股份有限公司,1
中国证券金融股份有限公司,左十一,1
中央汇金资产管理有限责任公司,王文学,1
中央汇金资产管理有限责任公司,高春晨,1
中央汇金资产管理有限责任公司,张春芳,1
中央汇金资产管理有限责任公司,戈亚芳,1
中央汇金资产管理有限责任公司,梅基清,1
中央汇金资产管理有限责任公司,梁建慧,1
王文学,中国证券金融股份有限公司,1
中国证券金融股份有限公司,高春晨,1
中国证券金融股份有限公司,张春芳,1
中国证券金融股份有限公司,戈亚芳,1
中国证券金融股份有限公司,梅基清,1
中国证券金融股份有限公司,梁建慧,1
中国航空汽车系统控股有限公司,孔洪飚,1
中国航空汽车系统控股有限公司,翟爱峰,1
中国航空汽车系统控股有限公司,张根昌,1
中国航空汽车系统控股有限公司,高爱春,1
中国贵州航空工业(集团)有限责任公司,孔洪飚,1
中国贵州航空工业(集团)有限责任公司,翟爱峰,1
中国贵州航空工业(集团)有限责任公司,张根昌,1
中国贵州航空工业(集团)有限责任公司,高爱春,1
吴启权,中央汇金资产管理有限责任公司,1
王建生,中央汇金资产管理有限责任公司,1
曹勇祥,中央汇金资产管理有限责任公司,1
熊贤忠,中央汇金资产管理有限责任公司,1
齐立忠,香港中央结算有限公司,1
李宗勇,香港中央结算有限公司,1
香港中央结算有限公司,马国斌,1
香港中央结算有限公司,陈荣升,1
香港中央结算有限公司,周强,1
香港中央结算有限公司,刘其福,1
香港中央结算有限公司,李铁骥,1
中国黄金集团资产管理有限公司,黄恒,1
中国黄金集团资产管理有限公司,王懿,1
中国黄金集团资产管理有限公司,张景春,1
荀建华,中央汇金资产管理有限责任公司,1
荀建华,中国证券金融股份有限公司,1
中央汇金资产管理有限责任公司,陈国平,1
中央汇金资产管理有限责任公司,林永平,1
中央汇金资产管理有限责任公司,朱瑞平,1
中央汇金资产管理有限责任公司,王秋宝,1
中央汇金资产管理有限责任公司,姚志中,1
中央汇金资产管理有限责任公司,荀建平,1
陈国平,中国证券金融股份有限公司,1
中国证券金融股份有限公司,林永平,1
中国证券金融股份有限公司,朱瑞平,1
中国证券金融股份有限公司,王秋宝,1
中国证券金融股份有限公司,姚志中,1
中国证券金融股份有限公司,荀建平,1
全国社保基金一一二组合,许昌均,1
全国社保基金一一二组合,李军,1
全国社保基金一一二组合,张淑青,1
中国证券金融股份有限公司,许昌均,1
中国证券金融股份有限公司,李军,1
中国证券金融股份有限公司,张淑青,1
中央汇金资产管理有限责任公司,许昌均,1
中央汇金资产管理有限责任公司,李军,1
中央汇金资产管理有限责任公司,张淑青,1
香港中央结算(代理人)有限公司,王卫列,1
香港中央结算(代理人)有限公司,王志强,1
中国证券金融股份有限公司,王卫列,1
中国证券金融股份有限公司,王志强,1
中央汇金资产管理有限责任公司,王卫列,1
中央汇金资产管理有限责任公司,王志强,1
王卫列,中国工商银行-上证50交易型开放式指数证券投资基金,1
王卫列,全国社保基金一一五组合,1
王志强,中国工商银行-上证50交易型开放式指数证券投资基金,1
王志强,全国社保基金一一五组合,1
中国兵器装备集团有限公司,肖永辉,1
中国兵器装备集团有限公司,田卫东,1
中国兵器装备集团有限公司,闫子忠,1
中国兵器装备集团有限公司,靳晓齐,1
中国兵器装备集团有限公司,詹欣先,1
中国兵器装备集团有限公司,何明光,1
